,BranchID,TrainID,StationID,CarID,Month,Day,Hour,Passenger_Count
5449,2,9551,81,2,6,6,20,27
5450,1,8852,18,6,4,5,13,18
5451,2,9553,88,2,3,2,8,4
5452,2,9652,58,6,5,3,16,2
5453,2,9654,65,3,5,5,13,44
5454,1,8745,24,5,8,1,21,29
5455,2,4349,58,7,2,1,6,45
5456,2,9650,59,7,5,2,18,30
5457,3,6350,114,4,5,5,5,49
5458,1,8847,40,4,4,4,13,46
5459,2,9654,71,7,6,1,0,4
5460,1,8750,20,4,3,4,4,5
5461,1,8747,27,4,7,6,14,41
5462,3,6347,110,6,1,6,11,40
5463,3,6551,105,4,2,2,2,10
5464,1,8747,20,2,11,6,11,47
5465,2,4551,94,4,5,2,7,13
5466,2,9649,68,4,1,3,18,32
5467,1,8745,9,7,5,2,20,39
5468,3,3248,108,5,3,4,17,23
5469,3,3546,116,5,5,6,12,24
5470,3,3548,108,2,7,5,15,30
5471,1,8845,40,3,10,5,13,46
5472,2,9958,90,7,6,5,9,41
5473,3,3548,105,5,2,5,22,13
5474,2,4551,72,6,8,5,17,15
5475,1,8750,37,2,8,2,7,42
5476,1,8754,30,6,11,1,2,5
5477,2,9650,83,7,5,4,15,29
5478,3,6542,124,1,5,6,19,13
5479,3,3548,128,2,8,4,19,14
5480,2,9552,71,5,6,6,13,38
5481,2,9648,79,5,6,2,16,8
5482,2,9555,58,4,7,4,13,24
5483,3,6551,118,2,11,1,9,45
5484,1,8751,46,5,4,3,22,1
5485,1,4847,30,7,1,6,17,33
5486,1,4749,11,7,11,6,14,43
5487,2,9652,81,5,2,1,13,39
5488,2,4551,81,4,3,5,17,48
5489,3,6352,136,7,7,4,9,38
5490,1,8745,22,2,7,3,4,44
5491,2,9550,61,1,10,6,1,43
5492,2,9958,76,1,4,2,9,40
5493,3,3248,127,7,11,6,0,34
5494,3,3248,133,2,4,2,14,48
5495,2,9552,100,5,4,1,5,27
5496,1,8852,29,4,3,6,20,21
5497,3,6347,190,4,5,4,4,32
5498,3,3248,106,1,11,3,5,31
5499,3,6544,143,6,5,2,19,38
5500,3,6347,143,5,5,2,12,20
5501,3,3546,188,2,2,6,21,23
5502,2,9947,74,4,11,3,2,6
5503,3,6352,118,4,6,6,8,33
5504,2,9958,65,6,4,3,9,44
5505,3,3248,118,4,1,2,9,14
5506,1,8841,19,1,6,3,4,40
5507,2,9652,88,2,7,4,6,16
5508,1,4847,622,2,5,1,22,39
5509,2,9650,79,3,9,5,18,33
5510,3,6348,120,5,8,6,2,1
5511,3,3350,105,4,4,1,16,30
5512,2,4349,66,2,2,2,1,23
5513,2,9652,99,2,1,4,16,20
5514,4,6753,153,3,9,1,6,36
5515,2,4551,89,4,3,6,11,4
5516,3,6551,140,3,10,2,3,18
5517,3,6352,127,4,9,2,7,12
5518,2,4349,74,7,2,4,5,37
5519,1,8751,1,5,10,5,7,29
5520,2,4551,59,1,8,2,7,17
5521,1,8754,43,1,8,4,3,33
5522,3,6548,131,1,9,4,18,21
5523,2,9553,98,5,4,2,10,22
5524,2,9555,71,7,7,4,8,27
5525,1,4749,4,2,10,4,13,6
5526,5,6846,158,7,5,4,3,26
5527,2,9551,54,7,2,4,5,28
5528,3,6352,188,6,10,5,5,24
5529,1,8754,24,5,8,4,1,14
5530,1,8751,49,6,3,6,19,29
5531,2,4551,74,3,9,5,20,38
5532,3,6546,110,6,2,6,8,21
5533,2,9546,54,5,11,4,1,44
5534,2,9548,79,3,9,4,1,33
5535,3,3546,111,3,4,2,13,7
5536,1,8749,25,2,8,4,19,38
5537,1,8841,16,4,7,2,17,29
5538,2,9552,99,6,6,2,22,11
5539,2,9552,101,7,9,5,6,34
5540,2,9550,85,7,4,5,1,6
5541,1,8852,31,7,9,2,13,44
5542,3,6544,137,2,6,2,15,13
5543,3,3248,145,3,7,5,17,7
5544,2,9551,99,3,6,5,11,32
5545,3,6546,137,1,1,5,14,28
5546,3,6351,110,3,11,2,10,20
5547,3,3248,136,5,4,2,21,7
5548,3,6347,133,5,11,1,15,12
5549,2,9647,64,7,5,2,18,24
5550,3,6348,127,6,11,5,1,43
5551,2,9546,62,6,11,4,14,8
5552,3,6347,120,5,4,2,10,40
5553,2,9550,94,6,3,6,4,2
5554,1,8841,27,4,4,6,0,34
5555,2,9654,97,2,7,5,20,47
5556,3,6542,151,2,9,2,1,26
5557,2,4551,88,6,3,2,7,27
5558,3,6352,111,5,5,4,3,16
5559,1,8847,30,6,8,3,15,19
5560,2,9648,65,7,2,2,9,19
5561,2,9555,66,5,4,6,12,48
5562,1,8747,43,7,8,5,14,38
5563,1,8749,44,1,11,4,8,5
5564,2,9553,71,6,4,5,11,19
5565,1,8751,10,3,1,4,20,34
5566,3,3248,134,7,8,5,21,27
5567,2,9650,58,4,6,3,3,9
5568,2,9650,84,6,5,6,22,17
5569,2,9649,81,1,3,3,22,47
5570,2,4647,177,4,2,3,10,37
5571,2,9549,61,1,7,1,7,48
5572,1,8845,18,2,3,1,21,29
5573,3,6548,129,1,4,1,11,25
5574,2,4551,86,5,6,3,21,11
5575,3,6544,129,5,9,6,18,23
5576,1,8745,51,2,6,6,5,13
5577,2,9549,66,6,7,4,3,41
5578,1,8843,40,4,8,4,10,45
5579,3,3248,190,2,1,2,4,35
5580,3,6348,116,2,8,5,20,33
5581,2,9552,74,7,1,5,11,43
5582,3,3248,143,3,3,1,3,2
5583,1,8845,37,3,9,1,22,36
5584,1,8751,24,4,11,4,7,47
5585,2,9654,72,3,11,2,10,3
5586,1,8752,10,3,1,6,5,31
5587,1,8754,46,5,9,6,6,4
5588,1,8750,44,2,9,5,13,42
5589,2,9555,100,6,3,4,12,5
5590,2,9548,97,6,11,3,20,18
5591,2,9650,94,2,6,5,20,40
5592,2,9550,54,3,6,1,3,28
5593,2,9649,84,6,5,3,16,27
5594,2,9546,85,1,1,2,6,20
5595,3,3546,110,1,9,4,4,25
5596,2,4551,177,1,2,4,0,28
5597,2,9649,177,4,3,3,21,47
5598,3,6551,133,2,7,3,7,38
5599,3,3350,108,6,2,4,19,12
5600,3,6345,116,7,9,2,2,28
5601,3,6547,137,4,3,4,4,46
5602,2,9553,99,1,5,2,4,31
5603,3,6551,143,2,3,2,5,39
5604,2,9648,58,3,2,4,19,44
5605,2,9648,83,3,9,5,6,49
5606,3,3248,129,2,11,4,1,36
5607,2,9552,59,3,11,1,6,42
5608,2,9947,61,6,4,6,0,26
5609,3,6553,134,6,2,5,8,41
5610,3,6544,116,3,11,6,0,16
5611,1,8841,33,1,2,5,14,10
5612,2,9555,61,2,7,4,20,42
5613,3,6345,121,6,2,5,1,8
5614,3,6553,143,7,6,1,6,44
5615,1,8748,40,4,6,3,6,31
5616,1,8747,10,1,10,3,14,19
5617,3,6351,120,3,7,3,13,29
5618,3,6551,120,5,4,5,20,19
5619,2,9645,64,1,11,1,17,26
5620,3,6350,111,7,2,3,22,24
5621,3,6542,140,3,5,6,2,45
5622,2,9552,94,6,1,6,22,12
5623,3,6345,133,4,4,6,20,22
5624,2,4349,91,6,3,6,2,2
5625,2,9555,59,5,7,6,0,25
5626,3,6547,121,2,10,4,4,39
5627,3,6347,137,5,11,5,7,4
5628,3,6546,106,7,5,2,5,38
5629,3,6551,149,7,6,4,11,12
5630,2,9546,56,3,11,5,12,46
5631,2,9647,83,5,8,4,19,35
5632,1,8748,49,2,10,5,6,48
5633,1,8751,11,2,9,4,22,28
5634,3,6548,143,7,2,2,7,14
5635,2,9647,90,1,6,1,21,21
5636,2,9947,81,5,1,6,17,18
5637,2,9553,176,1,6,2,11,6
5638,2,9546,57,2,4,6,13,42
5639,2,9647,79,2,7,6,7,14
5640,3,6547,134,4,7,3,0,42
5641,1,8843,23,1,1,4,3,40
5642,3,3548,188,5,10,3,20,10
5643,1,8749,40,7,2,6,13,38
5644,3,6546,134,1,8,4,10,36
5645,2,9958,74,5,4,1,16,37
5646,3,6349,136,4,8,6,0,36
5647,3,6348,133,4,9,5,15,45
5648,2,9652,68,4,7,4,3,10
5649,1,4749,17,1,6,4,22,5
5650,2,9550,64,1,1,4,21,45
5651,3,6547,143,7,7,2,18,5
5652,3,6345,138,3,4,6,3,7
5653,2,9947,86,7,9,2,2,16
5654,2,4349,94,1,3,5,3,20
5655,1,8748,44,5,7,3,0,42
5656,1,8845,51,7,5,4,10,23
5657,2,9549,89,6,7,1,2,2
5658,3,6351,118,5,5,6,17,14
5659,3,6350,134,4,4,6,11,22
5660,1,8749,43,2,2,4,17,46
5661,2,9648,81,3,5,3,22,19
5662,2,9555,90,3,11,3,8,38
5663,3,6548,128,7,9,6,7,21
5664,2,9649,100,1,11,1,1,44
5665,3,6347,105,7,6,3,13,15
5666,1,8847,33,2,5,6,12,18
5667,2,9555,176,4,2,5,7,12
5668,2,9652,85,2,3,3,21,39
5669,2,9548,65,5,7,1,2,3
5670,3,6544,127,7,7,4,20,11
5671,3,6349,111,5,1,1,18,42
5672,2,9958,177,6,3,5,17,36
5673,1,8752,16,2,5,3,13,40
5674,3,6544,115,3,7,4,2,24
5675,2,9649,61,3,8,5,19,29
5676,2,9947,66,7,8,5,2,20
5677,2,4349,65,5,1,3,7,22
5678,2,4349,78,7,8,4,7,33
5679,2,9551,83,7,1,5,16,20
5680,3,6553,106,1,3,5,15,21
5681,4,6757,157,2,6,6,3,44
5682,2,9549,81,6,5,5,7,25
5683,1,8843,16,1,9,2,14,37
5684,1,8841,20,5,10,2,9,13
5685,1,8748,39,5,9,3,15,6
5686,1,8750,27,5,7,4,11,25
5687,3,3548,114,5,1,1,9,44
5688,2,9552,78,6,1,1,15,27
5689,2,9548,71,6,11,4,1,40
5690,3,3350,129,4,7,3,14,39
5691,3,6345,188,5,5,1,15,6
5692,2,9553,57,1,10,5,12,42
5693,3,6549,131,5,11,6,15,1
5694,2,9550,76,4,1,4,14,4
5695,2,9645,94,7,8,1,5,47
5696,2,9947,55,2,2,4,18,45
5697,2,9650,81,5,4,2,13,20
5698,2,9555,89,4,2,2,9,39
5699,2,9645,65,6,10,4,1,25
5700,2,9958,57,4,4,2,15,38
5701,1,8843,31,3,8,4,12,29
5702,2,9958,94,5,8,6,9,39
5703,3,6544,121,2,3,1,18,37
5704,2,4647,57,1,4,5,4,43
5705,3,6542,105,2,7,4,22,9
5706,1,8852,23,1,1,2,12,40
5707,2,9645,68,3,5,3,2,10
5708,1,8843,9,1,11,1,8,34
5709,3,6348,124,5,9,5,7,39
5710,1,8754,19,2,2,3,7,3
5711,1,4847,1,1,1,2,1,7
5712,3,6351,143,1,5,6,0,23
5713,3,6352,190,2,9,6,10,14
5714,2,9549,97,7,8,1,2,17
5715,2,9649,79,4,7,5,16,38
5716,2,4349,68,3,3,3,18,4
5717,1,8749,14,6,10,6,19,44
5718,3,3548,140,1,2,5,19,29
5719,3,6546,151,3,1,1,8,2
5720,2,9947,65,5,1,2,3,28
5721,1,8852,14,2,4,4,14,1
5722,2,9548,54,1,5,1,11,24
5723,1,4847,18,3,11,2,11,31
5724,1,8752,19,5,6,3,5,16
5725,1,8749,29,4,10,2,12,8
5726,1,8845,9,5,7,3,1,47
5727,2,4551,57,5,7,2,16,26
5728,1,8847,18,5,1,3,22,40
5729,2,4551,68,7,7,2,18,1
5730,3,6549,112,6,11,2,18,8
5731,2,9645,176,7,7,3,6,9
5732,2,9650,88,5,5,2,11,28
5733,2,9550,84,1,4,5,7,2
5734,1,8841,49,1,10,3,19,4
5735,3,6350,124,1,7,3,19,47
5736,2,9648,98,5,1,4,13,35
5737,3,6349,106,2,9,2,3,25
5738,2,9548,83,2,11,4,14,30
5739,2,9652,62,5,8,3,9,21
5740,3,6544,108,6,5,2,2,25
5741,1,8745,43,4,1,2,1,11
5742,3,6547,112,4,9,1,2,49
5743,2,9555,55,2,1,4,2,32
5744,2,4647,94,1,5,6,20,2
5745,2,9947,84,4,10,6,22,12
5746,3,6348,190,3,10,5,7,44
5747,2,9648,97,7,10,2,6,49
5748,3,6549,134,6,4,4,22,32
5749,2,9553,101,5,9,6,6,12
5750,2,9555,101,7,4,3,22,4
5751,3,6551,137,1,6,5,0,39
5752,2,9652,100,1,10,4,17,6
5753,2,9650,97,4,7,1,2,5
5754,3,6544,190,6,7,1,21,21
5755,2,9648,71,6,4,3,2,15
5756,2,9649,83,5,11,2,11,33
5757,3,6546,131,1,9,1,2,38
5758,2,9546,81,4,8,6,17,25
5759,2,9551,58,1,9,3,13,2
5760,2,9555,76,1,3,6,0,4
5761,2,9552,72,4,6,3,9,12
5762,1,8747,9,2,9,3,20,1
5763,1,4847,23,1,7,6,21,46
5764,1,8745,25,1,4,2,12,41
5765,2,9648,56,7,5,5,11,32
5766,3,6351,114,3,6,2,8,4
5767,2,9546,66,6,2,5,2,20
5768,1,8754,23,3,2,4,7,34
5769,3,6549,114,2,7,5,8,1
5770,1,8750,11,1,5,3,9,32
5771,1,8852,43,5,6,4,8,16
5772,2,9649,59,4,7,6,14,12
5773,2,9555,54,5,9,1,9,35
5774,1,8754,44,6,1,6,19,30
5775,2,9648,80,3,5,3,13,41
5776,3,6352,112,5,2,3,15,12
5777,2,9652,86,3,9,5,2,36
5778,2,9552,86,5,1,2,16,28
5779,2,9654,101,6,1,3,5,39
5780,2,9654,81,2,2,3,5,37
5781,1,8752,49,4,1,6,11,45
5782,1,8843,1,2,11,3,1,47
5783,1,8752,51,5,3,4,3,37
5784,1,8845,39,2,5,6,16,32
5785,2,9654,86,2,10,1,22,36
5786,1,8752,33,2,4,3,22,48
5787,2,9654,90,5,3,5,20,18
5788,1,8750,24,3,2,3,11,12
5789,2,9548,78,5,8,1,21,3
5790,3,6345,120,6,7,6,11,41
5791,1,8749,49,6,5,4,13,28
5792,2,9645,100,7,2,6,6,43
5793,2,9648,91,5,5,2,22,38
5794,2,9648,85,7,5,3,4,49
5795,2,9647,81,6,1,1,7,45
5796,3,6547,190,3,1,6,15,37
5797,1,8852,37,7,11,4,10,3
5798,2,9550,57,6,6,3,0,14
5799,2,9645,55,1,6,3,21,27
5800,3,6547,138,5,8,6,10,36
5801,2,9645,99,3,3,5,8,36
5802,1,8847,9,7,8,1,18,29
5803,1,8841,23,1,2,3,12,24
5804,2,9654,61,4,3,3,20,34
5805,2,9650,90,5,6,4,1,38
5806,3,6351,111,6,3,2,4,46
5807,1,8752,9,4,10,1,13,29
5808,1,8745,622,4,10,3,17,41
5809,3,3546,115,3,1,1,9,33
5810,3,6349,127,1,1,5,11,12
5811,2,9652,65,6,4,5,17,6
5812,1,8751,17,4,5,3,18,16
5813,2,4349,89,7,2,5,9,17
5814,3,6542,121,3,2,4,19,25
5815,3,3546,118,3,2,5,12,6
5816,3,6544,111,1,1,2,8,3
5817,3,6548,140,5,8,3,5,22
5818,1,8749,9,3,5,4,17,25
5819,3,6553,136,3,4,3,21,15
5820,1,8845,43,6,5,1,19,5
5821,1,8749,18,7,4,5,2,39
5822,3,6348,145,2,5,2,11,45
5823,2,9649,56,1,10,5,19,31
5824,2,9649,78,6,11,1,8,40
5825,2,9648,76,1,7,1,15,48
5826,3,3546,143,1,1,6,11,47
5827,2,9549,55,7,1,5,0,25
5828,1,8751,44,7,6,3,8,41
5829,2,9958,56,4,3,6,6,3
5830,2,9652,94,3,7,2,5,8
5831,2,9652,80,5,6,4,6,48
5832,1,8843,42,3,7,1,1,19
5833,1,4749,16,2,5,2,10,14
5834,2,9553,79,7,6,3,11,25
5835,2,9645,81,5,4,2,20,17
5836,2,9650,100,2,8,5,6,47
5837,4,6750,153,5,5,6,21,12
5838,2,9548,90,5,5,2,16,34
5839,1,8749,20,3,2,4,15,6
5840,3,6350,127,7,7,4,22,2
5841,2,9549,176,4,10,2,6,41
5842,1,4749,9,3,11,6,18,42
5843,2,9654,83,2,7,6,12,5
5844,1,8847,25,7,2,1,3,45
5845,1,8841,39,2,5,1,20,12
5846,2,9647,88,5,2,5,20,49
5847,2,4551,65,7,3,1,22,34
5848,3,6351,106,3,1,2,6,39
5849,3,6347,118,7,11,2,22,22
5850,2,4647,84,3,4,3,0,42
5851,3,3350,106,7,10,1,9,40
5852,2,4647,176,2,6,4,9,38
5853,2,4349,97,1,8,2,10,34
5854,2,4647,78,3,9,2,5,35
5855,2,9546,89,7,4,2,12,12
5856,3,3248,112,5,3,3,4,26
5857,2,9549,83,3,1,3,17,12
5858,1,4749,42,5,2,6,16,46
5859,3,6347,121,5,5,4,13,19
5860,3,3350,115,2,10,2,20,36
5861,2,9947,59,3,7,2,1,46
5862,1,8843,24,6,10,4,12,12
5863,3,6542,137,6,10,6,9,11
5864,1,8845,42,1,9,1,12,24
5865,1,8852,25,2,4,4,2,49
5866,3,6551,145,1,10,6,5,27
5867,1,8847,4,2,10,2,1,29
5868,2,9549,78,1,3,4,5,37
5869,3,6548,137,7,8,4,13,17
5870,3,6351,134,3,11,1,6,40
5871,1,8745,42,4,6,3,20,28
5872,2,4647,86,3,8,5,14,49
5873,2,9548,55,1,2,5,5,17
5874,2,4349,80,7,8,5,8,9
5875,2,4551,90,1,1,3,17,44
5876,3,6553,140,3,8,4,18,7
5877,4,6746,154,3,2,1,2,44
5878,1,8747,11,1,8,5,1,13
5879,1,4847,20,3,10,4,13,42
5880,2,9555,72,7,11,5,22,26
5881,3,6551,124,3,5,2,17,3
5882,2,9958,58,3,3,1,4,28
5883,1,8852,27,4,6,3,0,27
5884,1,8843,4,2,2,2,14,12
5885,2,9548,85,4,9,1,19,6
5886,2,9647,72,1,2,1,11,21
5887,3,6549,128,7,8,5,22,18
5888,2,9648,54,6,10,3,16,20
5889,3,6349,121,4,8,5,13,41
5890,3,6348,111,5,11,4,14,49
5891,2,9947,85,5,9,5,19,25
5892,2,9652,66,1,10,2,13,39
5893,2,9645,97,4,4,5,16,28
5894,2,9652,72,1,4,5,2,35
5895,3,3546,149,5,9,5,3,25
5896,3,6351,127,2,4,1,14,35
5897,2,9548,80,2,9,6,15,15
5898,2,4551,176,5,7,4,21,13
5899,2,9652,57,6,6,4,17,43
5900,3,6349,118,2,2,6,8,48
5901,3,6352,128,4,10,2,10,44
5902,2,9947,58,7,1,4,21,41
5903,3,3548,124,3,2,3,15,10
5904,1,8747,30,2,4,2,4,2
5905,1,8754,622,6,11,2,18,21
5906,2,9645,59,6,8,1,20,5
5907,1,8750,17,7,3,5,8,8
5908,1,8745,31,3,6,3,18,29
5909,2,4647,89,2,10,6,15,35
5910,1,8752,18,6,5,6,10,29
5911,3,6351,115,6,5,3,22,34
5912,1,8845,30,6,4,1,7,17
5913,2,9555,57,6,9,3,1,35
5914,1,8754,22,4,6,1,1,4
5915,2,9958,99,2,10,4,9,15
5916,2,9650,71,5,6,1,9,12
5917,3,6348,128,4,2,2,9,12
5918,1,4749,23,6,5,1,3,12
5919,2,9654,56,6,3,1,17,22
5920,2,9552,58,7,11,1,1,11
5921,1,8750,9,7,10,4,6,18
5922,1,8748,1,4,1,5,12,27
5923,3,6547,105,4,6,6,17,23
5924,2,9647,57,6,10,2,4,1
5925,2,9654,55,4,5,5,11,30
5926,3,6549,137,2,9,1,6,17
5927,3,6544,114,4,10,1,3,25
5928,2,4647,101,6,3,3,19,6
5929,2,9548,61,7,4,5,22,34
5930,2,9550,99,5,4,3,5,14
5931,4,6750,157,4,9,5,19,4
5932,3,3350,151,1,10,3,12,24
5933,3,6345,190,6,11,3,1,19
5934,3,6546,138,4,7,3,1,43
5935,1,8754,9,4,10,2,2,19
5936,2,9546,74,4,9,5,6,41
5937,1,8748,18,4,2,1,1,13
5938,1,8752,20,7,9,6,14,40
5939,2,4551,62,7,7,2,21,45
5940,2,9551,72,6,7,1,19,28
5941,3,6351,140,3,10,6,20,26
5942,1,8845,31,4,7,2,20,12
5943,2,9550,88,7,1,4,1,8
5944,2,9649,66,5,8,5,15,42
5945,3,6553,138,4,1,1,5,8
5946,2,9654,91,2,9,3,6,35
5947,3,6546,108,7,6,2,12,49
5948,1,8752,31,5,11,1,17,40
5949,1,4847,51,1,7,3,0,41
5950,3,6551,138,2,2,2,1,41
5951,1,8843,39,2,11,2,16,41
5952,3,3548,129,4,5,4,6,3
5953,3,6347,111,3,4,3,0,42
5954,1,8745,39,6,8,2,21,24
5955,3,6544,136,2,3,3,18,26
5956,2,9546,94,6,3,6,6,15
5957,2,9549,94,5,3,5,17,22
5958,2,4551,97,2,4,3,20,29
5959,2,4349,101,3,10,2,20,48
5960,2,9654,64,6,5,3,6,12
5961,3,6345,106,7,7,3,8,29
5962,1,8843,33,3,4,2,22,10
5963,2,9645,54,2,5,3,7,28
5964,1,8754,40,5,11,6,3,34
5965,1,8752,30,3,2,5,0,27
5966,2,9958,84,3,11,3,7,17
5967,1,8749,19,2,1,4,18,8
5968,3,3546,138,7,6,6,15,24
5969,1,4847,42,7,6,6,1,26
5970,1,8754,14,7,8,3,4,42
5971,3,6547,114,3,2,1,20,24
5972,2,9550,176,5,4,3,12,49
5973,2,9551,177,1,7,1,18,35
5974,3,6349,124,1,2,1,5,20
5975,3,6544,188,7,6,4,12,9
5976,1,8852,19,6,1,1,17,18
5977,2,9550,89,6,4,1,22,3
5978,1,8843,27,1,9,4,10,17
5979,3,3548,149,1,3,6,21,6
5980,2,9549,80,3,10,1,9,33
5981,2,4647,76,5,4,4,2,27
5982,3,6549,188,2,11,1,9,24
5983,2,9649,80,3,11,4,17,3
5984,2,9650,76,5,7,2,9,41
5985,3,3546,145,6,3,5,18,3
5986,2,9645,56,5,3,3,11,16
5987,3,6352,124,6,2,4,22,17
5988,2,9552,79,1,4,4,15,48
5989,2,4551,98,2,2,5,5,1
5990,3,6549,106,4,10,2,5,44
5991,2,9645,74,1,10,1,20,30
5992,2,9555,177,4,3,2,6,1
5993,2,9958,86,5,10,5,4,27
5994,1,8852,42,2,10,2,12,32
5995,3,3546,136,5,8,5,20,12
5996,3,6544,151,2,3,5,16,2
5997,3,6348,143,1,9,6,20,40
5998,3,6548,110,7,3,4,19,42
5999,3,6548,114,7,10,5,19,29
6000,2,9958,83,3,3,3,10,39
6001,2,9652,71,1,8,6,9,6
6002,2,9555,56,7,7,2,15,27
6003,3,6351,188,1,9,4,17,14
6004,3,3350,138,1,1,2,22,14
6005,2,9958,79,4,11,1,13,49
6006,2,9652,84,1,1,1,20,11
6007,1,8748,16,6,2,6,4,26
6008,1,4847,25,6,6,3,18,35
6009,2,9652,89,3,8,1,11,32
6010,3,6350,188,7,3,5,20,29
6011,3,6547,128,3,6,6,18,19
6012,1,8843,622,6,11,2,19,42
6013,2,9654,57,7,1,5,6,42
6014,2,9552,65,3,5,5,12,10
6015,1,8749,37,2,7,4,17,34
6016,1,4847,9,6,5,2,22,7
6017,2,9647,94,6,4,1,16,40
6018,1,8747,49,5,6,1,8,27
6019,3,6345,129,4,11,2,12,47
6020,2,9650,91,2,6,2,2,8
6021,3,6349,145,6,9,1,14,10
6022,4,6753,157,1,7,5,2,40
6023,1,8843,14,2,10,2,15,42
6024,2,9947,64,2,9,5,7,48
6025,2,9947,100,1,4,3,11,34
6026,1,8751,4,4,1,5,2,49
6027,1,8845,20,1,10,3,21,35
6028,1,8843,44,5,11,2,22,16
6029,1,8843,10,7,4,2,20,4
6030,2,9549,64,7,10,4,21,14
6031,2,4349,98,3,11,5,17,33
6032,2,9555,88,3,4,3,1,6
6033,2,9551,85,2,7,2,3,47
6034,3,6345,134,2,2,6,3,10
6035,3,3546,131,1,8,6,16,5
6036,2,4349,54,2,6,2,9,20
6037,2,9551,98,5,1,6,9,17
6038,3,3548,137,4,2,2,3,6
6039,3,6553,114,2,11,3,4,42
6040,2,9652,101,3,8,3,18,1
6041,1,8748,22,5,5,5,12,44
6042,2,4551,85,3,1,4,15,43
6043,1,8748,10,3,8,2,1,4
6044,3,6547,118,1,7,2,17,42
6045,3,3248,111,2,7,4,10,29
6046,1,8843,17,7,3,4,19,7
6047,3,6553,120,6,3,3,7,19
6048,1,8747,622,7,9,5,8,1
6049,1,8841,30,4,1,1,16,6
6050,2,9555,86,6,8,6,11,31
6051,2,9549,90,1,5,2,15,40
6052,3,6546,149,1,3,5,4,9
6053,1,8843,20,1,9,2,3,27
6054,3,6546,121,4,8,1,0,43
6055,2,9550,56,1,1,2,9,10
6056,2,9552,83,2,6,2,11,36
6057,3,6548,145,3,10,1,15,7
6058,1,8847,27,2,1,2,7,19
6059,2,9648,72,4,8,2,4,7
6060,1,8841,31,3,2,6,21,3
6061,1,8750,51,7,5,2,8,19
6062,3,6352,134,6,5,4,5,6
6063,3,6547,120,2,10,3,8,6
6064,1,8747,1,1,2,1,12,25
6065,1,8749,39,7,9,3,11,34
6066,2,9958,101,7,7,2,20,19
6067,3,3548,131,7,2,3,6,12
6068,1,8747,25,3,8,1,6,11
6069,1,8847,42,7,7,1,6,23
6070,2,9551,86,5,3,5,21,26
6071,2,9549,91,1,8,4,12,15
6072,2,9551,71,5,10,1,9,44
6073,1,8845,1,1,9,2,0,6
6074,2,9647,86,1,8,5,11,39
6075,1,8852,51,3,11,1,3,6
6076,2,9555,97,6,11,3,21,45
6077,2,9649,90,1,8,4,0,41
6078,2,9647,74,1,5,3,9,5
6079,2,9649,97,4,6,2,2,16
6080,1,8748,43,2,9,5,14,45
6081,3,6551,114,2,5,5,4,6
6082,3,6350,118,6,1,6,4,32
6083,3,6351,149,7,10,3,22,3
6084,2,4647,54,3,6,1,14,8
6085,3,3350,136,2,1,3,10,32
6086,2,9546,99,4,8,5,3,24
6087,1,8852,49,6,2,5,2,41
6088,2,9648,88,7,2,1,7,22
6089,2,9650,56,7,1,5,12,33
6090,2,9648,101,5,3,4,15,14
6091,3,6352,133,4,6,1,2,17
6092,3,3548,110,6,1,1,1,35
6093,2,9650,85,7,8,1,15,27
6094,2,9552,55,6,10,5,20,8
6095,2,9549,65,4,10,2,7,49
6096,3,6548,116,1,10,2,2,46
6097,2,9647,58,5,1,6,6,28
6098,4,6753,154,4,8,4,12,39
6099,1,4749,44,3,5,6,10,46
6100,3,3248,151,7,4,1,5,44
6101,3,3546,129,4,1,5,21,3
6102,2,9647,59,4,3,3,21,48
6103,1,8852,33,6,8,6,12,22
6104,2,9550,101,1,11,3,6,28
6105,2,9552,76,5,5,5,10,22
6106,2,9654,84,4,6,3,0,17
6107,2,9958,66,1,6,5,1,30
6108,2,4551,66,2,1,3,8,27
6109,3,3548,118,1,5,3,7,34
6110,3,6547,116,7,8,4,11,38
6111,3,6544,131,1,7,3,6,42
6112,1,8745,4,6,4,5,12,26
6113,1,8852,622,7,7,2,17,3
6114,2,9555,91,2,9,2,9,21
6115,2,9548,89,3,3,4,12,41
6116,2,9958,59,7,1,2,9,35
6117,2,9546,83,7,1,6,19,43
6118,1,8847,20,5,9,1,5,22
6119,1,8745,14,7,11,2,12,49
6120,3,6549,140,4,10,6,15,30
6121,4,6757,153,5,2,2,16,21
6122,2,4647,65,3,11,2,6,17
6123,3,6349,133,3,3,2,17,34
6124,2,9553,94,2,7,2,17,11
6125,3,6544,133,5,10,4,15,47
6126,2,9550,100,7,3,2,19,36
6127,2,9549,86,1,7,5,1,25
6128,2,9958,176,5,2,5,9,39
6129,2,9650,64,7,8,6,14,19
6130,2,9546,84,4,6,5,18,32
6131,3,3546,108,2,7,4,11,1
6132,3,6546,115,1,9,4,1,18
6133,1,8747,46,7,2,6,4,20
6134,2,9549,99,3,7,6,10,6
6135,4,6750,154,1,8,6,17,16
6136,2,9947,57,5,4,5,18,26
6137,3,6548,121,6,8,1,15,11
6138,2,9654,98,3,8,3,18,1
6139,2,9550,79,5,3,5,10,43
6140,1,8852,20,3,7,3,14,46
6141,2,9654,176,1,6,3,16,17
6142,1,8752,42,2,2,4,17,44
6143,3,6553,118,5,9,1,8,23
6144,2,9647,62,7,5,4,8,34
6145,1,8751,39,2,10,3,4,29
6146,2,9550,66,4,10,2,17,40
